trade_id,date,symbol,entry_time,entry_price,position_size,entry_method,size_multiplier,spy_return,qqq_return,spy_vs_vwap,qqq_vs_vwap,market_breadth,regime,stock_vs_vwap,relative_volume,momentum,continuation_score,sector_strength,spread_pct,mfe_pct,mae_pct,exit_time,exit_price,exit_reason,realized_pnl,realized_pnl_pct
NXPI-20260921T13354001412,2026-09-21,NXPI,2026-09-21T13:35:40.014124,229.04,6,RAPID_INCREASE_IMMEDIATE,1.0,0.014,0.043,0.00741130155220285,0.04828562086246177,-0.24493463028956547,choppy,0.4504,0.82,0.425,41.142317198369916,,9.6674,0.0,-0.8907,2026-09-21T13:35:58.678262,227.0,FIRST_EXIT_-0.7%,-12.239999999999952,-0.8906741180579776,0.4187,,
KHC-20260921T13333081444,2026-09-21,KHC,2026-09-21T13:33:30.814446,24.71302,202,RAPID_INCREASE_IMMEDIATE,1.0,0.0,0.0,0.009570335440263313,-0.021505474744805724,-0.3131075632155406,neutral,0.3994,1.0,0.325,66.98622423039028,,0.2427,0.1485,-0.3562,2026-09-21T13:36:01.873501,24.65,BREAKEVEN_STOP,-12.73004000000033,-0.2550072795635727,-0.0282,,
NXPI-20260921T13354001412,2026-09-21,NXPI,2026-09-21T13:35:40.014124,229.04,15,RAPID_INCREASE_IMMEDIATE,1.0,0.014,0.043,0.00741130155220285,0.04828562086246177,-0.24493463028956547,choppy,0.4504,0.82,0.425,41.142317198369916,,9.6674,0.0,-0.8907,2026-09-21T13:37:00.391021,227.265,FINAL_EXIT_-0.75%,-26.625000000000085,-0.7749738037024125,0.4187,,
COHR-20260921T13380921804,2026-09-21,COHR,2026-09-21T13:38:09.218047,321.09,2,RAPID_INCREASE_IMMEDIATE,1.0,0.033,0.136,0.030095400647295305,0.15042347306761042,-0.3189341956122523,choppy,0.2899,0.883,0.319,44.011241504036114,,0.265,0.6182,-0.2347,2026-09-21T13:39:02.038904,323.075,TAKE_PROFIT_0.4%,3.9700000000000273,0.6182067333146513,0.1138,,
COHR-20260921T13380921804,2026-09-21,COHR,2026-09-21T13:38:09.218047,321.09,2,RAPID_INCREASE_IMMEDIATE,1.0,0.033,0.136,0.030095400647295305,0.15042347306761042,-0.3189341956122523,choppy,0.2899,0.883,0.319,44.011241504036114,,0.265,0.9499,-0.2347,2026-09-21T13:41:01.603480,324.14,TAKE_PROFIT_0.7%,6.100000000000023,0.9498894390980758,0.1138,,
LRCX-20260921T13344936232,2026-09-21,LRCX,2026-09-21T13:34:49.362326,293.11,5,RAPID_INCREASE_IMMEDIATE,1.0,0.0,-0.044,-0.0007326224587525537,-0.03776475875191921,-0.28623966922792177,neutral,0.5721,0.785,0.658,48.8561200607861,65.9,5.5592,0.6755,-0.3685,2026-09-21T13:42:02.143171,293.9,TRAILING_STOP,3.949999999999818,0.26952338712427537,0.0273,,
ISRG-20260921T13345580104,2026-09-21,ISRG,2026-09-21T13:34:55.801047,395.568333,6,RAPID_INCREASE_IMMEDIATE,1.0,0.0,-0.044,-0.0012893148387601706,-0.03601668871753303,-0.2682184284202512,neutral,0.7523,0.83,0.86,51.52987261369931,,5.0339,0.0333,-0.4015,2026-09-21T13:42:02.275815,393.98,TRAILING_STOP,-9.529997999999864,-0.40153188905543086,0.0628,,
MRNA-20260921T13380292852,2026-09-21,MRNA,2026-09-21T13:38:02.928523,163.0,5,RAPID_INCREASE_IMMEDIATE,1.0,0.033,0.136,0.03054775270918258,0.1544121309703459,-0.29640538206633565,choppy,0.6155,0.561,0.849,42.50824156696415,66.4,3.3851,0.9847,-0.2577,2026-09-21T13:42:02.374170,164.605,TAKE_PROFIT_0.7%,8.024999999999949,0.9846625766871102,0.1413,,
COHR-20260921T13380921804,2026-09-21,COHR,2026-09-21T13:38:09.218047,321.09,1,RAPID_INCREASE_IMMEDIATE,1.0,0.033,0.136,0.030095400647295305,0.15042347306761042,-0.3189341956122523,choppy,0.2899,0.883,0.319,44.011241504036114,,0.265,1.3516,-0.2347,2026-09-21T13:42:02.507527,325.4298,TAKE_PROFIT_1%,4.339800000000025,1.3515836681304385,0.1138,,
NVDA-20260921T13352755707,2026-09-21,NVDA,2026-09-21T13:35:27.557071,223.155833,6,RAPID_INCREASE_IMMEDIATE,1.0,0.014,0.043,0.008392488160727974,0.049279781787913965,-0.22091218550311353,choppy,0.2734,0.957,0.303,53.12857352795122,52.9,0.0224,0.4141,-0.0833,2026-09-21T13:43:02.818496,224.08,TAKE_PROFIT_0.4%,5.545002000000068,0.4141352648397998,0.0004,,
