date,symbol,entry_time,entry_price,entry_method,burst_logic,price_source,signal_pct,post_exit_pct,post_exit_note,entry_rsi,mfe_pct,mae_pct,exit_time,exit_price,exit_reason,stop_loss_used,exit_rsi,qty,pl,pl_pct,list_source,entry_slippage_pct,decision_price,fill_price,exit_slippage_pct
2026-09-21,IREN,2026-09-21T13:37:37.995196,46.88,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,-0.726,gave it back,,1.3545,-0.256,2026-09-21T13:43:02.905927,47.515,TAKE_PROFIT_1.25%,False,74.45239644328778,22,13.969999999999956,1.354522184300337,screener,-0.0213,47.515,,
2026-09-21,MSTR,2026-09-21T13:40:02.175696,167.32,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,1.526,bounced - exit was early,,0.0,-0.826,2026-09-21T13:43:06.177943,165.938,TRAILING_STOP,True,63.31133113311331,7,-9.674000000000035,-0.8259622280659844,screener,0.0852,165.938,,
2026-09-21,IREN,2026-09-21T13:37:37.995196,46.88,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,-0.988,gave it back,,1.5145,-0.256,2026-09-21T13:44:02.355956,47.59,TAKE_PROFIT_1.5%,False,74.45239644328778,52,36.920000000000044,1.5145051194539265,screener,-0.0213,47.59,,
2026-09-21,MRNA,2026-09-21T13:38:02.928523,163.0,RAPID_INCREASE_IMMEDIATE,"normal: burst=2 < threshold 5, full size",tick,,1.537,ran further,,1.0,-0.2577,2026-09-21T13:44:02.446864,164.63,TAKE_PROFIT_1%,False,61.9583023082651,5,8.149999999999977,0.9999999999999972,screener,0.1413,164.63,,
2026-09-21,AXTI,2026-09-21T13:37:56.684064,74.515217,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,3.778,bounced - exit was early,,0.1157,-0.7048,2026-09-21T13:45:13.424992,73.99,TRAILING_STOP,True,62.13509482207543,31,-16.281727000000373,-0.7048452935458969,screener,-0.0601,73.99,,
2026-09-21,NVDA,2026-09-21T13:35:27.557071,223.155833,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,-0.296,gave it back,,0.7614,-0.0833,2026-09-21T13:46:04.418216,224.855,TAKE_PROFIT_0.7%,False,54.52988007658975,6,10.195001999999931,0.7614262092803948,qqq,0.0004,224.855,,
2026-09-21,COHR,2026-09-21T13:43:46.833329,326.13,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,0.47,bounced - exit was early,,0.0,-0.7436,2026-09-21T13:47:05.781295,323.705,FIRST_EXIT_-0.7%,True,61.47985303860748,1,-2.4250000000000114,-0.743568515622608,screener,0.0141,323.705,,
2026-09-21,ETHU,2026-09-21T13:41:01.966579,31.54,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=7 >= 5, took <= 3 at 0.5x size",tick,,0.174,ran further,,0.4122,-0.5073,2026-09-21T13:48:07.233727,31.67,TAKE_PROFIT_0.4%,False,61.05534843705191,13,1.6900000000000333,0.41217501585289334,screener,0.0317,31.67,,
2026-09-21,BMNR,2026-09-21T13:41:02.015374,27.310313,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=7 >= 5, took <= 3 at 0.5x size",tick,,0.437,ran further,,0.4382,-0.4955,2026-09-21T13:48:07.314462,27.43,TAKE_PROFIT_0.4%,False,56.35407537248028,16,1.9149919999999838,0.4382483642717643,screener,-0.072,27.43,,
2026-09-21,COHR,2026-09-21T13:43:46.833329,326.13,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,0.639,bounced - exit was early,,0.0,-0.8555,2026-09-21T13:48:07.402741,323.34,TRAILING_STOP,True,61.47985303860748,4,-11.160000000000082,-0.8554870757060131,screener,0.0141,323.34,,
2026-09-21,TSLA,2026-09-21T13:42:02.786950,374.97,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=8 >= 5, took <= 3 at 0.5x size",tick,,0.424,ran further,,0.3387,-0.1467,2026-09-21T13:50:10.266667,375.14,BREAKEVEN_STOP,False,56.80465604761071,2,0.33999999999991815,0.045336960290145625,qqq,0.087,375.14,,
2026-09-21,ETHU,2026-09-21T13:41:01.966579,31.54,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=7 >= 5, took <= 3 at 0.5x size",tick,,-1.776,gave it back,,0.8085,-0.5073,2026-09-21T13:51:01.514452,31.795,TAKE_PROFIT_0.7%,False,61.05534843705191,13,3.3150000000000333,0.8084971464806676,screener,0.0317,31.795,,
2026-09-21,BMNR,2026-09-21T13:41:02.015374,27.310313,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=7 >= 5, took <= 3 at 0.5x size",tick,,-0.782,gave it back,,0.9157,-0.4955,2026-09-21T13:51:01.642186,27.5604,TAKE_PROFIT_0.7%,False,56.35407537248028,16,4.00139200000001,0.9157236681981661,screener,-0.072,27.5604,,
2026-09-21,IBIT,2026-09-21T13:46:25.039017,48.311667,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=5 >= 5, took <= 3 at 0.5x size",tick,,-0.732,gave it back,,0.4519,-0.0697,2026-09-21T13:51:01.736253,48.53,TAKE_PROFIT_0.4%,False,58.24175824175825,12,2.6199960000000146,0.45192603269102927,screener,-0.004,48.53,,
2026-09-21,NXPI,2026-09-21T13:42:06.046297,227.77,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=6 >= 5, took <= 3 at 0.5x size",tick,,-0.083,flat,,0.3644,-0.2634,2026-09-21T13:53:04.218854,227.74,BREAKEVEN_STOP,False,53.69952540262973,10,-0.30000000000001137,-0.01317118145497701,qqq,0.1231,227.74,,
2026-09-21,ETHU,2026-09-21T13:41:01.966579,31.54,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=7 >= 5, took <= 3 at 0.5x size",tick,,-1.076,gave it back,,0.9512,-0.5073,2026-09-21T13:54:05.306081,31.605,TRAILING_STOP,True,61.05534843705191,1,0.06500000000000128,0.20608750792644667,screener,0.0317,31.605,,
2026-09-21,AXTI,2026-09-21T13:52:54.074210,76.387273,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=8 >= 5, took <= 3 at 0.5x size",tick,,0.904,bounced - exit was early,,0.0,-0.7492,2026-09-21T13:54:05.394257,75.815,FIRST_EXIT_-0.7%,True,62.13509482207543,3,-1.7168189999999868,-0.7491732294200314,screener,0.0488,75.815,,
2026-09-21,AVGO,2026-09-21T13:42:02.733107,356.583333,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=8 >= 5, took <= 3 at 0.5x size",tick,,0.091,flat,,0.2683,-0.0963,2026-09-21T13:56:07.614843,356.32,TRAILING_STOP,True,42.74799104202345,3,-0.7899989999999661,-0.07384893673647633,qqq,0.0599,356.32,,
2026-09-21,COHR,2026-09-21T13:53:14.622723,328.97,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,-0.363,kept falling - exit was right,,0.0456,-0.6794,2026-09-21T13:56:27.992076,326.735,RESISTANCE,False,61.47985303860748,5,-11.175000000000068,-0.6793932577438713,screener,0.0535,326.735,,
2026-09-21,TSLA,2026-09-21T13:50:51.335185,376.14,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=8 >= 5, took <= 3 at 0.5x size",tick,,0.112,flat,,0.3802,-0.1037,2026-09-21T13:57:08.953799,375.75,BREAKEVEN_STOP,False,56.80465604761071,2,-0.7799999999999727,-0.10368479821342755,qqq,-0.0093,375.75,,
2026-09-21,AXTI,2026-09-21T13:52:54.074210,76.387273,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=8 >= 5, took <= 3 at 0.5x size",tick,,1.295,ran further,,0.5793,-0.7492,2026-09-21T13:58:10.368503,76.8298,TAKE_PROFIT_0.4%,False,62.13509482207543,5,2.2126350000000627,0.5793203273535011,screener,0.0488,76.8298,,
2026-09-21,LRCX,2026-09-21T13:46:14.835686,293.99,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=6 >= 5, took <= 3 at 0.5x size",tick,,0.173,bounced - exit was early,,0.2177,-0.7313,2026-09-21T13:59:01.400635,291.84,TRAILING_STOP,True,44.00308192791714,2,-4.300000000000068,-0.7313173917480302,qqq,0.0221,291.84,,
2026-09-21,AXTI,2026-09-21T13:52:54.074210,76.387273,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=8 >= 5, took <= 3 at 0.5x size",tick,,1.385,ran further,,0.92,-0.7492,2026-09-21T13:59:01.491495,77.09,TAKE_PROFIT_0.7%,False,62.13509482207543,3,2.1081810000000303,0.9199529874564447,screener,0.0488,77.09,,
2026-09-21,MSTR,2026-09-21T13:53:04.403428,167.947,RAPID_INCREASE_IMMEDIATE,"normal: burst=4 < threshold 5, full size",tick,,-1.356,kept falling - exit was right,,0.3114,-0.3287,2026-09-21T13:59:01.582254,167.46,BREAKEVEN_STOP,False,63.31133113311331,10,-4.869999999999948,-0.28997243177907,screener,0.0042,167.46,,
2026-09-21,IBIT,2026-09-21T13:46:25.039017,48.311667,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=5 >= 5, took <= 3 at 0.5x size",tick,,-0.176,gave it back,,0.5037,-0.0697,2026-09-21T14:00:12.850710,48.395,TRAILING_STOP,True,58.24175824175825,12,0.9999960000000385,0.17249042555290672,screener,-0.004,48.395,,
2026-09-21,BMNR,2026-09-21T13:57:39.703368,27.625715,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=6 >= 5, took <= 3 at 0.5x size",tick,,-0.455,kept falling - exit was right,,0.0336,-0.5456,2026-09-21T14:00:43.350298,27.475,RESISTANCE,False,56.35407537248028,63,-9.495044999999884,-0.5455605402430241,screener,-0.0336,27.475,,
2026-09-21,INTC,2026-09-21T13:56:07.728750,117.755862,RAPID_INCREASE_IMMEDIATE,"normal: burst=2 < threshold 5, full size",tick,,0.491,ran further,,1.0565,-0.0534,2026-09-21T14:01:03.788619,119.0,TAKE_PROFIT_1%,False,71.81528662420384,11,13.685518000000073,1.0565401831120786,screener,0.0534,119.0,,
2026-09-21,ETHU,2026-09-21T13:58:10.563244,31.71,RAPID_INCREASE_IMMEDIATE,"normal: burst=4 < threshold 5, full size",tick,,0.031,flat,,0.1577,-0.6304,2026-09-21T14:05:08.036996,31.5101,TRAILING_STOP,True,61.05534843705191,110,-21.988999999999947,-0.6304005045726885,screener,0.0315,31.5101,,
2026-09-21,ARM,2026-09-21T13:59:11.934535,308.45,RAPID_INCREASE_IMMEDIATE,"normal: burst=4 < threshold 5, full size",tick,,0.511,bounced - exit was early,,0.5206,-0.1961,2026-09-21T14:05:08.132129,307.8451,BREAKEVEN_STOP,False,64.97869750456482,32,-19.356799999999566,-0.1961095801588544,qqq,0.0714,307.8451,,
2026-09-21,INTC,2026-09-21T13:56:07.728750,117.755862,RAPID_INCREASE_IMMEDIATE,"normal: burst=2 < threshold 5, full size",tick,,1.788,ran further,,1.0565,-0.0534,2026-09-21T14:06:09.232706,118.26,TRAILING_STOP,True,71.81528662420384,18,9.074484000000211,0.42812136180533567,screener,0.0534,118.26,,
2026-09-21,IREN,2026-09-21T14:01:03.985036,47.288108,RAPID_INCREASE_IMMEDIATE,"normal: burst=4 < threshold 5, full size",tick,,0.191,bounced - exit was early,,0.0,-0.7886,2026-09-21T14:06:19.620068,46.9152,TRAILING_STOP,True,74.45239644328778,50,-18.645400000000123,-0.7885872701864123,screener,0.0171,46.9152,,
2026-09-21,HOOD,2026-09-21T13:58:00.202501,122.05,RAPID_INCREASE_IMMEDIATE,"normal: burst=4 < threshold 5, full size",tick,,0.801,bounced - exit was early,,0.5531,-0.2827,2026-09-21T14:07:00.227505,121.77,BREAKEVEN_STOP,False,62.57629296498555,28,-7.840000000000032,-0.22941417451864082,screener,0.033,121.77,,
2026-09-21,AXTI,2026-09-21T14:07:20.790569,76.41,RAPID_INCREASE_IMMEDIATE,"normal: burst=2 < threshold 5, full size",tick,,2.67,ran further,,1.4527,-0.3515,2026-09-21T14:11:04.409686,77.52,TAKE_PROFIT_1.25%,False,62.13509482207543,13,14.429999999999993,1.4526894385551623,screener,,77.52,,
2026-09-21,AXTI,2026-09-21T14:07:20.790569,76.41,RAPID_INCREASE_IMMEDIATE,"normal: burst=2 < threshold 5, full size",tick,,3.306,ran further,,2.022,-0.3515,2026-09-21T14:12:05.916964,77.955,TAKE_PROFIT_1.5%,False,62.13509482207543,32,49.440000000000055,2.021986650961918,screener,,77.955,,
2026-09-21,BKR,2026-09-21T14:05:59.058741,57.069372,RAPID_INCREASE_IMMEDIATE,"normal: burst=2 < threshold 5, full size",tick,,0.493,bounced - exit was early,,0.0011,-0.437,2026-09-21T14:14:28.299206,56.82,TRAILING_STOP,True,28.868926092282507,175,-43.64010000000018,-0.43696292995829883,qqq,0.0252,56.82,,
2026-09-21,ARM,2026-09-21T14:10:13.424305,308.43,RAPID_INCREASE_IMMEDIATE,"normal: burst=4 < threshold 5, full size",tick,,-0.561,gave it back,,1.0859,-0.2853,2026-09-21T14:15:09.145159,311.7791,TAKE_PROFIT_1%,False,64.97869750456482,12,40.189200000000255,1.0858541646402817,qqq,0.0341,311.7791,,
2026-09-21,INTC,2026-09-21T14:09:22.516727,118.61,RAPID_INCREASE_IMMEDIATE,"normal: burst=4 < threshold 5, full size",tick,,0.66,ran further,,1.1796,-0.2023,2026-09-21T14:17:10.209870,120.0091,TAKE_PROFIT_1%,False,71.81528662420384,11,15.390100000000047,1.1795801365820793,screener,0.0253,120.0091,,
2026-09-21,INTC,2026-09-21T14:09:22.516727,118.61,RAPID_INCREASE_IMMEDIATE,"normal: burst=4 < threshold 5, full size",tick,,0.733,ran further,,1.2731,-0.2023,2026-09-21T14:18:00.642329,120.12,TAKE_PROFIT_1.25%,False,71.81528662420384,8,12.080000000000041,1.2730798414973485,screener,0.0253,120.12,,
2026-09-21,INTC,2026-09-21T14:09:22.516727,118.61,RAPID_INCREASE_IMMEDIATE,"normal: burst=4 < threshold 5, full size",tick,,0.245,ran further,,1.5639,-0.2023,2026-09-21T14:19:01.111519,120.465,TAKE_PROFIT_1.5%,False,71.81528662420384,10,18.55000000000004,1.5639490768063435,screener,0.0253,120.465,,
2026-09-21,ARM,2026-09-21T14:10:13.424305,308.43,RAPID_INCREASE_IMMEDIATE,"normal: burst=4 < threshold 5, full size",tick,,-0.574,gave it back,,1.0859,-0.2853,2026-09-21T14:20:01.580324,309.4174,TRAILING_STOP,True,64.97869750456482,20,19.747999999999593,0.3201374704146742,qqq,0.0341,309.4174,,
2026-09-21,IREN,2026-09-21T14:14:38.652823,47.286487,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=5 >= 5, took <= 3 at 0.5x size",tick,,,,,0.0,-0.6481,2026-09-21T14:22:42.677672,47.09,TRAILING_STOP,True,74.45239644328778,37,-7.2700189999999125,-0.4155246296896567,screener,0.0137,47.09,,
2026-09-21,ETHU,2026-09-21T14:10:23.695467,31.430183,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=5 >= 5, took <= 3 at 0.5x size",tick,,,,,1.0335,-0.2869,2026-09-21T14:24:03.280337,31.755,TAKE_PROFIT_1%,False,61.05534843705191,22,7.145973999999988,1.0334556435767475,screener,-0.0153,31.755,,
2026-09-21,KHC,2026-09-21T14:01:24.458191,24.39,RAPID_INCREASE_IMMEDIATE,"normal: burst=4 < threshold 5, full size",tick,,,,,0.205,-0.205,2026-09-21T14:31:05.590170,24.355,TRAILING_STOP,True,33.88324873096448,223,-7.805000000000032,-0.14350143501435073,qqq,,24.355,,
2026-09-21,ETHU,2026-09-21T14:10:23.695467,31.430183,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=5 >= 5, took <= 3 at 0.5x size",tick,,,,,1.3675,-0.2869,2026-09-21T14:35:06.893045,31.86,TAKE_PROFIT_1.25%,False,61.05534843705191,16,6.877071999999998,1.3675294222753966,screener,-0.0153,31.86,,
2026-09-21,ETHU,2026-09-21T14:10:23.695467,31.430183,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=5 >= 5, took <= 3 at 0.5x size",tick,,,,,1.5584,-0.2869,2026-09-21T14:37:07.835681,31.92,TAKE_PROFIT_1.5%,False,61.05534843705191,17,8.326889000000037,1.5584287243889168,screener,-0.0153,31.92,,
2026-09-21,TSLA,2026-09-21T14:11:25.142067,375.79,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=5 >= 5, took <= 3 at 0.5x size",tick,,,,,0.5535,-0.0904,2026-09-21T14:37:07.916031,375.9,BREAKEVEN_STOP,False,56.80465604761071,5,0.549999999999784,0.02927166768672844,qqq,,375.9,,
2026-09-21,IBIT,2026-09-21T14:11:14.864602,48.39,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=6 >= 5, took <= 3 at 0.5x size",tick,,,,,0.6758,-0.2414,2026-09-21T14:46:00.595132,48.5599,TRAILING_STOP,True,58.24175824175825,49,8.325099999999921,0.3511056003306435,screener,0.031,48.5599,,
