trade_id,date,symbol,entry_time,entry_price,position_size,entry_method,size_multiplier,spy_return,qqq_return,spy_vs_vwap,qqq_vs_vwap,market_breadth,regime,stock_vs_vwap,relative_volume,momentum,continuation_score,sector_strength,spread_pct,mfe_pct,mae_pct,exit_time,exit_price,exit_reason,realized_pnl,realized_pnl_pct
TWST-20260922T13340238095,2026-09-22,TWST,2026-09-22T13:34:02.380950,167.5,21,RAPID_INCREASE_IMMEDIATE,1.0,0.085,0.135,0.056581717184169794,0.13556587698149264,0.575723011457891,bullish,0.3607,0.561,0.927,44.12877004998521,,28.3115,0.0,-1.0567,2026-09-22T13:34:22.393227,164.45,GAP_EXIT,-64.05000000000024,-1.8208955223880667,0.9188,,
MLKN-20260922T13342928473,2026-09-22,MLKN,2026-09-22T13:34:29.284732,20.95,47,RAPID_INCREASE_IMMEDIATE,1.0,0.085,0.135,0.0532519173210067,0.12654977454083255,0.48769110246470265,bullish,1.9588,0.804,2.251,58.536288864392354,,24.3845,1.9093,0.0,2026-09-22T13:35:01.734684,21.35,TAKE_PROFIT_1.5%,18.8000000000001,1.9093078758949982,-0.8049,,
CDNS-20260922T13350211702,2026-09-22,CDNS,2026-09-22T13:35:02.117020,295.44,14,RAPID_INCREASE_IMMEDIATE,1.0,-0.018,0.078,0.03484635434077442,0.15446208748524645,0.644369307476775,bullish,0.4041,1.747,0.476,47.95248556993753,,5.2256,0.6567,-0.0745,2026-09-22T13:35:09.015331,295.22,BREAKEVEN_STOP,-3.079999999999586,-0.07446520444082401,-0.6524,,
ZS-20260922T13350217392,2026-09-22,ZS,2026-09-22T13:35:02.173921,205.819375,16,RAPID_INCREASE_IMMEDIATE,1.0,-0.018,0.078,0.03484635434077442,0.15446208748524645,0.644369307476775,bullish,0.6873,1.321,0.72,46.65688322738053,69.5,5.9226,1.0682,-0.33,2026-09-22T13:35:12.610510,205.1401,BREAKEVEN_STOP,-10.868400000000292,-0.33003452663288785,-1.0569,,
ZS-20260922T13350217392,2026-09-22,ZS,2026-09-22T13:35:02.173921,205.819375,3,RAPID_INCREASE_IMMEDIATE,1.0,-0.018,0.078,0.03484635434077442,0.15446208748524645,0.644369307476775,bullish,0.6873,1.321,0.72,46.65688322738053,69.5,5.9226,1.0682,-0.33,2026-09-22T13:35:23.284878,205.1401,BREAKEVEN_STOP,-2.037825000000055,-0.33003452663288785,-1.0569,,
COHR-20260922T13334897185,2026-09-22,COHR,2026-09-22T13:33:48.971853,312.323636,4,RAPID_INCREASE_IMMEDIATE,1.0,0.093,0.316,0.0389311265891384,0.1587822247556531,0.5143566617886796,bullish,0.5536,1.0,1.096,59.28508008085886,,10.6471,1.0714,-0.1036,2026-09-22T13:37:02.254440,315.67,TAKE_PROFIT_1%,13.385455999999976,1.071441163678049,-0.0201,,
GOOG-20260922T13341240788,2026-09-22,GOOG,2026-09-22T13:34:12.407889,354.75,19,RAPID_INCREASE_IMMEDIATE,1.0,0.085,0.135,0.05528299083534172,0.13204610536913566,0.5354449177475143,bullish,0.2905,0.974,0.401,53.701144107273905,54.8,0.4484,0.3357,-0.186,2026-09-22T13:38:01.437134,354.91,BREAKEVEN_STOP,3.040000000000475,0.04510218463707541,0.0447,,
BE-20260922T13372550191,2026-09-22,BE,2026-09-22T13:37:25.501915,274.99,4,RAPID_INCREASE_IMMEDIATE,1.0,-0.015,0.123,0.02292668820174647,0.20140141424396246,0.848503446032696,bullish,0.5318,0.693,0.419,38.25479260040193,,2.3761,1.0655,-0.4837,2026-09-22T13:38:01.594802,277.92,TAKE_PROFIT_1%,11.720000000000027,1.0654932906651176,0.0619,,
CRWV-20260922T13353437964,2026-09-22,CRWV,2026-09-22T13:35:34.379644,85.5,12,RAPID_INCREASE_IMMEDIATE,1.0,-0.018,0.078,0.03256646374804258,0.14661204914837286,0.8257093640337895,bullish,0.3913,0.83,0.34,44.60687043867038,,3.4491,1.4386,-0.2339,2026-09-22T13:39:00.496463,86.73,TAKE_PROFIT_1.25%,14.760000000000048,1.4385964912280749,-0.0351,,
BE-20260922T13372550191,2026-09-22,BE,2026-09-22T13:37:25.501915,274.99,8,RAPID_INCREASE_IMMEDIATE,1.0,-0.015,0.123,0.02292668820174647,0.20140141424396246,0.848503446032696,bullish,0.5318,0.693,0.419,38.25479260040193,,2.3761,1.5964,-0.4837,2026-09-22T13:39:00.613642,279.38,TAKE_PROFIT_1.5%,35.11999999999989,1.596421688061379,0.0619,,
COHR-20260922T13334897185,2026-09-22,COHR,2026-09-22T13:33:48.971853,312.323636,7,RAPID_INCREASE_IMMEDIATE,1.0,0.093,0.316,0.0389311265891384,0.1587822247556531,0.5143566617886796,bullish,0.5536,1.0,1.096,59.28508008085886,,10.6471,1.0714,-0.1036,2026-09-22T13:40:03.595599,313.04,TRAILING_STOP,5.014547999999991,0.22936592605498438,-0.0201,,
CRWV-20260922T13353437964,2026-09-22,CRWV,2026-09-22T13:35:34.379644,85.5,28,RAPID_INCREASE_IMMEDIATE,1.0,-0.018,0.078,0.03256646374804258,0.14661204914837286,0.8257093640337895,bullish,0.3913,0.83,0.34,44.60687043867038,,3.4491,2.1526,-0.2339,2026-09-22T13:41:03.215838,87.3405,TAKE_PROFIT_1.5%,51.53400000000016,2.152631578947375,-0.0351,,
COHR-20260922T13401427726,2026-09-22,COHR,2026-09-22T13:40:14.277268,314.55,3,RAPID_INCREASE_IMMEDIATE,1.0,0.021,0.003,0.03607070602598493,0.1624333564784935,0.9716580318360092,bullish,0.8664,0.8,0.356,57.32675253653439,,10.5811,0.0,-0.9617,2026-09-22T13:43:01.818995,311.525,FIRST_EXIT_-0.7%,-9.075000000000102,-0.9616913050389553,0.0684,,
COHR-20260922T13401427726,2026-09-22,COHR,2026-09-22T13:40:14.277268,314.55,8,RAPID_INCREASE_IMMEDIATE,1.0,0.021,0.003,0.03607070602598493,0.1624333564784935,0.9716580318360092,bullish,0.8664,0.8,0.356,57.32675253653439,,10.5811,0.0,-0.9617,2026-09-22T13:43:05.297651,311.525,TRAILING_STOP,-24.200000000000273,-0.9616913050389553,0.0684,,
ZS-20260922T13410991918,2026-09-22,ZS,2026-09-22T13:41:09.919187,206.200427,16,RAPID_INCREASE_IMMEDIATE,1.0,-0.032,0.029,-0.01537955232026407,0.15440394314611536,0.8699952831838793,bullish,0.116,1.42,0.3,47.367326909087005,60.9,3.9649,0.2617,-0.4852,2026-09-22T13:44:00.662395,205.2,RESISTANCE,-16.00683200000003,-0.4851721281838093,-0.0531,,
TSLA-20260922T13390112529,2026-09-22,TSLA,2026-09-22T13:39:01.125291,375.5,5,RAPID_INCREASE_IMMEDIATE,0.5,-0.003,0.008,0.044076505839818696,0.15512411792610142,1.0432111489936828,bullish,0.2608,0.925,0.616,49.45430921384035,60.8,0.3941,0.3142,-0.0346,2026-09-22T13:45:02.260971,375.37,BREAKEVEN_STOP,-0.6499999999999773,-0.03462050599200944,-0.016,,
GFS-20260922T13344224073,2026-09-22,GFS,2026-09-22T13:34:42.240736,48.25,39,RAPID_INCREASE_IMMEDIATE,1.0,0.085,0.135,0.05173640358160349,0.12245513539317578,0.48231520224621566,bullish,0.3583,0.854,0.396,46.90375189271445,,8.7173,0.3109,-0.4767,2026-09-22T13:48:09.440445,48.15,BREAKEVEN_STOP,-3.9000000000000554,-0.20725388601036562,0.1453,,
AXTI-20260922T13463687484,2026-09-22,AXTI,2026-09-22T13:46:36.874842,77.398,45,RAPID_INCREASE_IMMEDIATE,1.0,-0.049,-0.039,-0.04485417709654192,0.14516623439738058,0.6723923935668314,bullish,-1.0,1.2,0.338,45.56972069660248,,4.123,0.0911,-1.0569,2026-09-22T13:48:09.525359,76.58,FINAL_EXIT_-1.0%,-36.8099999999999,-1.0568748546474043,0.0357,,
INTC-20260922T13460575564,2026-09-22,INTC,2026-09-22T13:46:05.755643,122.198214,28,RAPID_INCREASE_IMMEDIATE,1.0,-0.049,-0.039,-0.045094015625892395,0.14695031629777378,0.7015469040479834,bullish,0.4833,0.747,0.353,47.00206813213341,57.9,0.1636,0.0669,-0.6614,2026-09-22T13:49:13.248311,121.39,RESISTANCE,-22.62999199999979,-0.6613959186015538,-0.0669,,
BE-20260922T13481005710,2026-09-22,BE,2026-09-22T13:48:10.057109,277.69,12,RAPID_INCREASE_IMMEDIATE,1.0,-0.077,-0.012,-0.08420410093802565,0.11859662375488635,0.6447454314844834,bullish,0.3005,0.583,0.449,43.649282946824606,,6.7921,0.3529,-0.0612,2026-09-22T13:50:06.052960,277.605,BREAKEVEN_STOP,-1.0199999999997544,-0.030609672656552102,0.0577,,
COIN-20260922T13450291956,2026-09-22,COIN,2026-09-22T13:45:02.919561,199.693529,17,RAPID_INCREASE_IMMEDIATE,1.0,0.014,0.021,-0.00906776723169664,0.13802172615552238,0.7413471119641161,bullish,-0.4652,0.635,0.689,40.67574122237527,63.4,6.5132,0.7544,-0.0569,2026-09-22T13:51:10.271995,199.725,BREAKEVEN_STOP,0.5350069999996947,0.0157596493775129,0.0489,,
MRNA-20260922T13451357257,2026-09-22,MRNA,2026-09-22T13:45:13.572572,172.75,8,RAPID_INCREASE_IMMEDIATE,1.0,0.014,0.021,-0.009060283922132345,0.13777463109287655,0.7594341257028249,bullish,1.0162,1.403,0.697,50.616477446926304,64.9,4.404,1.1664,-0.4631,2026-09-22T13:52:03.360753,174.765,TAKE_PROFIT_1%,16.11999999999989,1.1664254703328432,0.1043,,
THO-20260922T13501758848,2026-09-22,THO,2026-09-22T13:50:17.588481,71.0,7,RAPID_INCREASE_IMMEDIATE,0.5,0.032,0.045,-0.04525885865125726,0.13963402893219082,0.6591752338398671,bullish,0.2236,0.638,1.006,58.19696304631176,,6.4797,0.4225,-0.6479,2026-09-22T13:52:03.544795,70.54,BREAKEVEN_STOP,-3.2199999999999562,-0.6478873239436532,-0.4208,,
MRNA-20260922T13451357257,2026-09-22,MRNA,2026-09-22T13:45:13.572572,172.75,12,RAPID_INCREASE_IMMEDIATE,1.0,0.014,0.021,-0.009060283922132345,0.13777463109287655,0.7594341257028249,bullish,1.0162,1.403,0.697,50.616477446926304,64.9,4.404,1.8553,-0.4631,2026-09-22T13:54:10.072077,175.955,TAKE_PROFIT_1.5%,38.46000000000015,1.8552821997105717,0.1043,,
ETHU-20260922T13430219952,2026-09-22,ETHU,2026-09-22T13:43:02.199522,32.07,109,RAPID_INCREASE_IMMEDIATE,1.0,-0.032,0.083,0.003479110066347334,0.20985847627158538,0.8958045512807705,bullish,0.044,1.06,0.406,50.130770709119844,,0.0312,0.3586,-0.2339,2026-09-22T13:55:02.688743,32.055,BREAKEVEN_STOP,-1.635000000000062,-0.046772684752106546,,,
HUT-20260922T13491380638,2026-09-22,HUT,2026-09-22T13:49:13.806384,107.16,12,RAPID_INCREASE_IMMEDIATE,1.0,0.019,0.047,-0.023100536417169835,0.18637934901019212,0.6899549928489942,bullish,0.9029,1.54,0.9,54.32498780570108,78.8,14.0436,1.241,-0.14,2026-09-22T13:55:02.806631,108.4899,TAKE_PROFIT_1%,15.95880000000011,1.2410414333706692,0.0607,,
HUT-20260922T13491380638,2026-09-22,HUT,2026-09-22T13:49:13.806384,107.16,9,RAPID_INCREASE_IMMEDIATE,1.0,0.019,0.047,-0.023100536417169835,0.18637934901019212,0.6899549928489942,bullish,0.9029,1.54,0.9,54.32498780570108,78.8,14.0436,1.3251,-0.14,2026-09-22T13:56:04.492314,108.58,TAKE_PROFIT_1.25%,12.780000000000015,1.3251213139231073,0.0607,,
