date,symbol,entry_time,entry_price,entry_method,burst_logic,price_source,signal_pct,post_exit_pct,post_exit_note,entry_rsi,mfe_pct,mae_pct,exit_time,exit_price,exit_reason,stop_loss_used,exit_rsi,qty,pl,pl_pct,list_source,entry_slippage_pct,decision_price,fill_price,exit_slippage_pct
2026-09-22,COHR,2026-09-22T13:33:48.971853,312.323636,RAPID_INCREASE_IMMEDIATE,"normal: burst=2 < threshold 5, full size",tick,,2.523,ran further,,1.0714,-0.1036,2026-09-22T13:40:03.595599,313.04,TRAILING_STOP,True,62.83979863784423,7,5.014547999999991,0.22936592605498438,screener,-0.0201,313.04,,
2026-09-22,CRWV,2026-09-22T13:35:34.379644,85.5,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,0.716,ran further,,2.1526,-0.2339,2026-09-22T13:41:03.215838,87.3405,TAKE_PROFIT_1.5%,False,50.49858889934149,28,51.53400000000016,2.152631578947375,screener,-0.0351,87.3405,,
2026-09-22,COHR,2026-09-22T13:40:14.277268,314.55,RAPID_INCREASE_IMMEDIATE,"normal: burst=4 < threshold 5, full size",tick,,3.395,bounced - exit was early,,0.0,-0.9617,2026-09-22T13:43:05.297651,311.525,TRAILING_STOP,True,62.83979863784423,8,-24.200000000000273,-0.9616913050389553,screener,0.0684,311.525,,
2026-09-22,ZS,2026-09-22T13:41:09.919187,206.200427,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,-0.336,kept falling - exit was right,,0.2617,-0.4852,2026-09-22T13:44:00.662395,205.2,RESISTANCE,False,60.08234911691407,16,-16.00683200000003,-0.4851721281838093,qqq,-0.0531,205.2,,
2026-09-22,TSLA,2026-09-22T13:39:01.125291,375.5,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=5 >= 5, took <= 3 at 0.5x size",tick,,0.055,flat,,0.3142,-0.0346,2026-09-22T13:45:02.260971,375.37,BREAKEVEN_STOP,False,53.42110230275576,5,-0.6499999999999773,-0.03462050599200944,qqq,-0.016,375.37,,
2026-09-22,GFS,2026-09-22T13:34:42.240736,48.25,RAPID_INCREASE_IMMEDIATE,"normal: burst=2 < threshold 5, full size",tick,,1.132,bounced - exit was early,,0.3109,-0.4767,2026-09-22T13:48:09.440445,48.15,BREAKEVEN_STOP,False,63.79556826304505,39,-3.9000000000000554,-0.20725388601036562,qqq,0.1453,48.15,,
2026-09-22,AXTI,2026-09-22T13:46:36.874842,77.398,RAPID_INCREASE_IMMEDIATE,"normal: burst=2 < threshold 5, full size",tick,,0.392,bounced - exit was early,,0.0911,-1.0569,2026-09-22T13:48:09.525359,76.58,FINAL_EXIT_-1.0%,True,67.58482305727837,45,-36.8099999999999,-1.0568748546474043,screener,0.0357,76.58,,
2026-09-22,INTC,2026-09-22T13:46:05.755643,122.198214,RAPID_INCREASE_IMMEDIATE,"normal: burst=2 < threshold 5, full size",tick,,0.206,bounced - exit was early,,0.0669,-0.6614,2026-09-22T13:49:13.248311,121.39,RESISTANCE,False,78.27078218169065,28,-22.62999199999979,-0.6613959186015538,screener,-0.0669,121.39,,
2026-09-22,BE,2026-09-22T13:48:10.057109,277.69,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,0.457,bounced - exit was early,,0.3529,-0.0612,2026-09-22T13:50:06.052960,277.605,BREAKEVEN_STOP,False,69.48002573550914,12,-1.0199999999997544,-0.030609672656552102,screener,0.0577,277.605,,
2026-09-22,COIN,2026-09-22T13:45:02.919561,199.693529,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,-0.263,gave it back,,0.7544,-0.0569,2026-09-22T13:51:10.271995,199.725,BREAKEVEN_STOP,False,54.84075246787111,17,0.5350069999996947,0.0157596493775129,screener,0.0489,199.725,,
2026-09-22,MRNA,2026-09-22T13:45:13.572572,172.75,RAPID_INCREASE_IMMEDIATE,"normal: burst=2 < threshold 5, full size",tick,,2.12,ran further,,1.1664,-0.4631,2026-09-22T13:52:03.360753,174.765,TAKE_PROFIT_1%,False,69.41634241245139,8,16.11999999999989,1.1664254703328432,screener,0.1043,174.765,,
2026-09-22,THO,2026-09-22T13:50:17.588481,71.0,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=7 >= 5, took <= 3 at 0.5x size",REST,,2.594,bounced - exit was early,,0.4225,-0.6479,2026-09-22T13:52:03.544795,70.54,BREAKEVEN_STOP,False,33.998935037273725,7,-3.2199999999999562,-0.6478873239436532,earnings,-0.4208,70.54,,
2026-09-22,MRNA,2026-09-22T13:45:13.572572,172.75,RAPID_INCREASE_IMMEDIATE,"normal: burst=2 < threshold 5, full size",tick,,1.839,ran further,,1.8553,-0.4631,2026-09-22T13:54:10.072077,175.955,TAKE_PROFIT_1.5%,False,69.41634241245139,12,38.46000000000015,1.8552821997105717,screener,0.1043,175.955,,
2026-09-22,ETHU,2026-09-22T13:43:02.199522,32.07,RAPID_INCREASE_IMMEDIATE,"normal: burst=2 < threshold 5, full size",tick,,-0.172,kept falling - exit was right,,0.3586,-0.2339,2026-09-22T13:55:02.688743,32.055,BREAKEVEN_STOP,False,64.77302204928665,109,-1.635000000000062,-0.046772684752106546,screener,,32.055,,
2026-09-22,HUT,2026-09-22T13:49:13.806384,107.16,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,-0.567,gave it back,,1.241,-0.14,2026-09-22T13:55:02.806631,108.4899,TAKE_PROFIT_1%,False,68.26218835540432,12,15.95880000000011,1.2410414333706692,screener,0.0607,108.4899,,
2026-09-22,HUT,2026-09-22T13:49:13.806384,107.16,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,-0.35,gave it back,,1.3251,-0.14,2026-09-22T13:56:04.492314,108.58,TAKE_PROFIT_1.25%,False,68.26218835540432,9,12.780000000000015,1.3251213139231073,screener,0.0607,108.58,,
2026-09-22,MRNA,2026-09-22T13:55:03.326373,177.14,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=8 >= 5, took <= 3 at 0.5x size",tick,,2.129,bounced - exit was early,,0.0,-0.8129,2026-09-22T13:56:14.909664,175.7,TRAILING_STOP,True,69.41634241245139,3,-4.319999999999993,-0.8129163373602788,screener,0.0198,175.7,,
2026-09-22,GOOG,2026-09-22T13:38:31.299643,356.28,RAPID_INCREASE_IMMEDIATE,"normal: burst=2 < threshold 5, full size",tick,,-0.146,flat,,0.8617,-0.3845,2026-09-22T13:58:06.684050,357.06,TRAILING_STOP,True,63.409090909090835,19,14.820000000000562,0.2189289323004462,qqq,0.0225,357.06,,
2026-09-22,HUT,2026-09-22T13:49:13.806384,107.16,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,2.292,bounced - exit was early,,1.3251,-0.14,2026-09-22T13:59:07.780974,107.11,BREAKEVEN_STOP,False,68.26218835540432,11,-0.5499999999999687,-0.0466592011944729,screener,0.0607,107.11,,
2026-09-22,NBIS,2026-09-22T13:51:10.940178,244.23,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=8 >= 5, took <= 3 at 0.5x size",tick,,0.023,flat,,0.6981,-0.2436,2026-09-22T13:59:07.943433,243.7742,BREAKEVEN_STOP,False,61.748489259406284,3,-1.3673999999999467,-0.18662735945624298,screener,0.043,243.7742,,
2026-09-22,CBRS,2026-09-22T13:48:10.010257,202.64,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,-0.02,flat,,1.0116,-0.1209,2026-09-22T14:00:09.300672,204.69,TAKE_PROFIT_1%,False,61.526375928394586,6,12.300000000000068,1.0116462692459591,screener,0.1211,204.69,,
2026-09-22,MRVL,2026-09-22T13:52:04.064017,262.836667,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=6 >= 5, took <= 3 at 0.5x size",tick,,-0.168,kept falling - exit was right,,0.4959,-0.1281,2026-09-22T14:02:01.822054,262.5,BREAKEVEN_STOP,False,71.44735606274068,3,-1.0100009999999315,-0.12808981480501624,qqq,-0.0203,262.5,,
2026-09-22,CBRS,2026-09-22T13:48:10.010257,202.64,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,1.823,ran further,,1.0116,-0.1209,2026-09-22T14:03:02.507914,202.715,BREAKEVEN_STOP,False,61.526375928394586,11,0.8250000000001876,0.037011448874860374,screener,0.1211,202.715,,
2026-09-22,BMNR,2026-09-22T13:45:02.834793,28.003279,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,0.5,ran further,,0.876,-0.0121,2026-09-22T14:04:03.290481,28.005,BREAKEVEN_STOP,False,58.069042941341564,125,0.2151249999999827,0.0061457088650220615,screener,0.0121,28.005,,
2026-09-22,CRWV,2026-09-22T13:45:55.178701,87.6,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,1.14,ran further,,0.9018,-0.2197,2026-09-22T14:10:10.262740,87.72,TRAILING_STOP,True,50.49858889934149,39,4.680000000000177,0.13698630136986822,screener,0.0228,87.72,,
2026-09-22,TSLA,2026-09-22T13:54:10.443804,376.79,RAPID_INCREASE_IMMEDIATE,"THROTTLED: burst=5 >= 5, took <= 3 at 0.5x size",tick,,-0.003,flat,,0.4552,-0.3225,2026-09-22T14:42:03.620728,377.23,TRAILING_STOP,True,53.42110230275576,2,0.8799999999999955,0.11677592292789025,qqq,0.0053,377.23,,
2026-09-22,ZS,2026-09-22T13:41:09.919187,206.200427,RAPID_INCREASE_IMMEDIATE,"normal: burst=3 < threshold 5, full size",tick,,,,,,,2026-09-22T19:55:08.698282,209.99,FLATTEN_ALL,True,,3,11.368719000000056,1.8378104522547951,qqq,-0.0531,209.99,,
