date,signal_time,symbol,entry_method,price,signal_pct,excess_vs_spy_pct,spy_pct,rvol,spread_pct,burst_width,opening_hit_rate,opening_avg_gain,opening_sessions,opening_efficiency,opening_directional,cf_efficiency,cf_rel_strength,cf_vol_accel,cf_vwap_pos,cf_exhaustion,cf_breakout,cf_rvol,cf_spread,cf_vwap,cf_sector_strength,cf_sector_etf,cf_score,taken,skip_reason,qty,size_multiplier,price_15min,pct_15min,price_30min,pct_30min
2026-09-24,2026-09-24T13:30:08.980910,FSLY,OPENING_MOVE,28.0,0.901,,,,,,,,,,,,,,,,,,,,,,,True,,,0.6,27.04,-3.4286,27.26,-2.6429
2026-09-24,2026-09-24T13:30:09.075428,MXL,OPENING_MOVE,82.47,0.794,,,,,,,,,,,,,,,,,,,,,,,True,,,0.6,86.06,4.3531,85.3,3.4316
2026-09-24,2026-09-24T13:30:09.165486,GLXY,OPENING_MOVE,25.125,0.661,,,,,,,,,,,,,,,,,,,,,,,True,,,0.6,25.97,3.3632,25.23,0.4179
2026-09-24,2026-09-24T13:30:09.248599,MRNA,OPENING_MOVE,181.03,0.461,,,,,,,,,,,,,,,,,,,,,,,True,,,0.6,184.9901,2.1875,184.95,2.1654
2026-09-24,2026-09-24T13:30:09.313595,IONQ,OPENING_MOVE,41.87,0.408,,,,,,,,,,,,,,,,,,,,,,,True,,,0.6,42.4234,1.3217,41.97,0.2388
2026-09-24,2026-09-24T13:30:09.423280,ADSK,OPENING_MOVE,218.56,0.349,,,,,,,,,,,,,,,,,,,,,,,True,,,0.6,212.23,-2.8962,214.2,-1.9949
2026-09-24,2026-09-24T13:30:09.523771,SMCI,OPENING_MOVE,40.59,0.346,,,,,,,,,,,,,,,,,,,,,,,True,,,0.6,40.71,0.2956,40.64,0.1232
2026-09-24,2026-09-24T13:30:09.609281,MSTR,OPENING_MOVE,161.48,0.261,,,,,,,,,,,,,,,,,,,,,,,True,,,0.6,161.78,0.1858,161.235,-0.1517
2026-09-24,2026-09-24T13:30:15.581175,CRCL,OPENING_MOVE,92.15,0.876,,,,,,,,,,,,,,,,,,,,,,,True,,,0.6,91.7999,-0.3799,91.6001,-0.5967
2026-09-24,2026-09-24T13:30:15.640214,DASH,OPENING_MOVE,190.4,0.751,,,,,,,,,,,,,,,,,,,,,,,True,,,0.6,187.81,-1.3603,186.57,-2.0116
2026-09-24,2026-09-24T13:30:15.725046,ALAB,OPENING_MOVE,351.575,0.433,,,,,,,,,,,,,,,,,,,,,,,True,,,0.6,357.005,1.5445,354.0,0.6898
2026-09-24,2026-09-24T13:30:15.815939,COIN,OPENING_MOVE,197.8,0.406,,,,,,,,,,,,,,,,,,,,,,,True,,,0.6,196.2,-0.8089,195.57,-1.1274
2026-09-24,2026-09-24T13:30:15.910146,BMNR,OPENING_MOVE,27.49,0.292,,,,,,,,,,,,,,,,,,,,,,,True,,,0.6,27.575,0.3092,27.545,0.2001
2026-09-24,2026-09-24T13:30:28.097692,SAIL,OPENING_MOVE,21.5935,0.857,,0.0,,,,,,,,,,,,,,,,,,,,,True,,,0.6,21.715,0.5627,21.465,-0.5951
2026-09-24,2026-09-24T13:33:01.768150,CRDO,OPENING_MOVE,187.15,-1.303,,0.027,,,,,,,,,,,,,,,,,,,,,False,opening_burst_not_taken,,0.6,194.31,3.8258,192.505,2.8613
2026-09-24,2026-09-24T13:33:01.768204,VKTX,OPENING_MOVE,35.675,-0.985,,0.027,,,,,,,,,,,,,,,,,,,,,False,opening_burst_not_taken,,0.6,36.1683,1.3828,35.79,0.3224
2026-09-24,2026-09-24T13:33:01.768222,HPE,OPENING_MOVE,62.525,1.617,,0.027,,,,,,,,,,,,,,,,,,,,,False,opening_burst_not_taken,,0.6,62.6505,0.2007,62.56,0.056
2026-09-24,2026-09-24T13:33:01.768241,HUT,OPENING_MOVE,101.3454,1.457,,0.027,,,,,,,,,,,,,,,,,,,,,False,opening_burst_not_taken,,0.6,102.28,0.9222,101.98,0.6262
2026-09-24,2026-09-24T13:33:01.768256,GME,OPENING_MOVE,23.9114,-0.203,,0.027,,,,,,,,,,,,,,,,,,,,,False,opening_burst_not_taken,,0.6,23.965,0.2242,23.7879,-0.5165
