trade_id,symbol,date,timestamp,price,gain_pct
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:33:56.500819-04:00,77.4356,0.5663
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:33:56.500819-04:00,197.07,-0.1577
SEI-20260923T13333988845,SEI,2026-09-23,2026-09-23T09:33:56.500819-04:00,64.79,-0.0006
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:33:56.500819-04:00,47.3,-0.5048
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:33:59.844998-04:00,106.64,-0.0206
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:33:59.844998-04:00,235.765,-0.3108
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:33:59.844998-04:00,76.885,-0.1488
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:33:59.844998-04:00,197.2875,-0.0475
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:33:59.844998-04:00,47.3,-0.5048
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:03.144455-04:00,106.6729,0.0102
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:03.144455-04:00,235.7575,-0.314
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:03.144455-04:00,77.06,0.0785
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:03.144455-04:00,197.18,-0.102
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:03.144455-04:00,47.32,-0.4628
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:06.454445-04:00,106.735,0.0684
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:06.454445-04:00,235.03,-0.6216
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:06.454445-04:00,76.98,-0.0254
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:06.454445-04:00,196.936,-0.2256
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:06.454445-04:00,47.41,-0.2735
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:09.763764-04:00,106.71,0.045
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:09.763764-04:00,236.4028,-0.0411
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:09.763764-04:00,77.0307,0.0405
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:09.763764-04:00,196.923,-0.2322
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:09.763764-04:00,47.41,-0.2735
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:13.134357-04:00,106.725,0.0591
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:13.134357-04:00,235.765,-0.3108
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:13.134357-04:00,77.13,0.1694
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:13.134357-04:00,196.78,-0.3046
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:13.134357-04:00,47.41,-0.2735
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:16.551337-04:00,106.73,0.0638
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:16.551337-04:00,235.75,-0.3171
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:16.551337-04:00,77.3,0.3902
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:16.551337-04:00,196.78,-0.3046
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:16.551337-04:00,47.42,-0.2524
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:19.755305-04:00,106.7,0.0356
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:19.755305-04:00,235.03,-0.6216
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:19.755305-04:00,77.3,0.3902
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:19.755305-04:00,196.96,-0.2134
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:19.755305-04:00,47.33,-0.4417
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:22.960690-04:00,106.7158,0.0504
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:22.960690-04:00,235.75,-0.3171
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:22.960690-04:00,77.3,0.3902
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:22.960690-04:00,197.1719,-0.1061
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:22.960690-04:00,47.41,-0.2735
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:26.153938-04:00,106.74,0.0731
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:26.153938-04:00,235.75,-0.3171
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:26.153938-04:00,77.25,0.3253
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:26.153938-04:00,197.2,-0.0918
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:26.153938-04:00,47.41,-0.2735
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:29.684073-04:00,106.716,0.0506
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:29.684073-04:00,235.4252,-0.4545
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:29.684073-04:00,77.0,0.0006
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:29.684073-04:00,197.27,-0.0564
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:29.684073-04:00,47.425,-0.2419
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:32.912794-04:00,106.725,0.0591
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:32.912794-04:00,235.4252,-0.4545
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:32.912794-04:00,76.6,-0.5189
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:32.912794-04:00,197.2056,-0.089
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:32.912794-04:00,47.425,-0.2419
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:36.140068-04:00,106.715,0.0497
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:36.140068-04:00,235.755,-0.315
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:36.140068-04:00,76.785,-0.2786
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:36.140068-04:00,197.28,-0.0513
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:36.140068-04:00,47.425,-0.2419
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:39.363824-04:00,106.7336,0.0671
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:39.363824-04:00,235.02,-0.6258
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:39.363824-04:00,76.252,-0.9708
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:39.363824-04:00,196.96,-0.2134
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:39.363824-04:00,47.3618,-0.3748
CTAS-20260923T13341012713,CTAS,2026-09-23,2026-09-23T09:34:39.363824-04:00,196.83,-0.626
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:42.636168-04:00,106.72,0.0544
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:42.636168-04:00,235.24,-0.5328
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:42.636168-04:00,76.17,-1.0773
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:42.636168-04:00,197.15,-0.1172
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:42.636168-04:00,47.3618,-0.3748
CTAS-20260923T13341012713,CTAS,2026-09-23,2026-09-23T09:34:42.636168-04:00,196.83,-0.626
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:45.876067-04:00,106.73,0.0638
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:45.876067-04:00,235.76,-0.3129
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:45.876067-04:00,76.131,-1.128
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:45.876067-04:00,197.3,-0.0412
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:45.876067-04:00,47.37,-0.3576
CTAS-20260923T13341012713,CTAS,2026-09-23,2026-09-23T09:34:45.876067-04:00,196.83,-0.626
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:49.174870-04:00,106.73,0.0638
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:49.174870-04:00,235.05,-0.6131
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:49.174870-04:00,76.57,-0.5579
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:49.174870-04:00,197.3,-0.0412
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:49.174870-04:00,47.37,-0.3576
CTAS-20260923T13341012713,CTAS,2026-09-23,2026-09-23T09:34:49.174870-04:00,196.83,-0.626
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:52.535892-04:00,106.745,0.0778
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:52.535892-04:00,235.05,-0.6131
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:52.535892-04:00,76.4,-0.7786
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:52.535892-04:00,197.315,-0.0336
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:52.535892-04:00,47.34,-0.4207
CTAS-20260923T13341012713,CTAS,2026-09-23,2026-09-23T09:34:52.535892-04:00,196.83,-0.626
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:55.891809-04:00,106.8,0.1294
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:55.891809-04:00,235.79,-0.3002
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:55.891809-04:00,76.5435,-0.5923
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:55.891809-04:00,197.0,-0.1932
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:55.891809-04:00,47.34,-0.4207
CTAS-20260923T13341012713,CTAS,2026-09-23,2026-09-23T09:34:55.891809-04:00,196.83,-0.626
LRCX-20260923T13344953172,LRCX,2026-09-23,2026-09-23T09:34:55.891809-04:00,305.9566,-0.161
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:34:59.331346-04:00,106.75,0.0825
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:34:59.331346-04:00,235.79,-0.3002
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:34:59.331346-04:00,76.41,-0.7656
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:34:59.331346-04:00,196.92,-0.2337
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:34:59.331346-04:00,47.31,-0.4838
CTAS-20260923T13341012713,CTAS,2026-09-23,2026-09-23T09:34:59.331346-04:00,196.83,-0.626
LRCX-20260923T13344953172,LRCX,2026-09-23,2026-09-23T09:34:59.331346-04:00,306.0129,-0.1426
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:35:02.673522-04:00,106.4426,-0.2057
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:35:02.673522-04:00,235.0601,-0.6088
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:35:02.673522-04:00,76.3722,-0.8147
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:35:02.673522-04:00,197.05,-0.1678
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:35:02.673522-04:00,47.36,-0.3786
CTAS-20260923T13341012713,CTAS,2026-09-23,2026-09-23T09:35:02.673522-04:00,196.66,-0.7119
LRCX-20260923T13344953172,LRCX,2026-09-23,2026-09-23T09:35:02.673522-04:00,306.76,0.1012
CDNS-20260923T13345632356,CDNS,2026-09-23,2026-09-23T09:35:02.673522-04:00,309.4227,-0.0831
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:35:06.941709-04:00,106.6987,0.0344
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:35:06.941709-04:00,235.775,-0.3066
AXTI-20260923T13332596422,AXTI,2026-09-23,2026-09-23T09:35:06.941709-04:00,76.375,-0.8111
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:35:06.941709-04:00,197.18,-0.102
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:35:06.941709-04:00,47.47,-0.1472
CTAS-20260923T13341012713,CTAS,2026-09-23,2026-09-23T09:35:06.941709-04:00,196.66,-0.7119
LRCX-20260923T13344953172,LRCX,2026-09-23,2026-09-23T09:35:06.941709-04:00,306.89,0.1436
CDNS-20260923T13345632356,CDNS,2026-09-23,2026-09-23T09:35:06.941709-04:00,308.1204,-0.5036
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:35:11.351665-04:00,106.645,-0.0159
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:35:11.351665-04:00,235.775,-0.3066
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:35:11.351665-04:00,197.17,-0.107
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:35:11.351665-04:00,47.47,-0.1472
CTAS-20260923T13341012713,CTAS,2026-09-23,2026-09-23T09:35:11.351665-04:00,196.66,-0.7119
LRCX-20260923T13344953172,LRCX,2026-09-23,2026-09-23T09:35:11.351665-04:00,306.3957,-0.0177
CDNS-20260923T13345632356,CDNS,2026-09-23,2026-09-23T09:35:11.351665-04:00,309.67,-0.0032
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:35:15.552606-04:00,106.68,0.0169
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:35:15.552606-04:00,236.44,-0.0254
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:35:15.552606-04:00,197.145,-0.1197
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:35:15.552606-04:00,47.47,-0.1472
CTAS-20260923T13341012713,CTAS,2026-09-23,2026-09-23T09:35:15.552606-04:00,196.66,-0.7119
LRCX-20260923T13344953172,LRCX,2026-09-23,2026-09-23T09:35:15.552606-04:00,307.5784,0.3682
CDNS-20260923T13345632356,CDNS,2026-09-23,2026-09-23T09:35:15.552606-04:00,309.405,-0.0888
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:35:19.752896-04:00,106.61,-0.0488
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:35:19.752896-04:00,236.47,-0.0127
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:35:19.752896-04:00,197.19,-0.0969
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:35:19.752896-04:00,47.5,-0.0841
CTAS-20260923T13341012713,CTAS,2026-09-23,2026-09-23T09:35:19.752896-04:00,196.66,-0.7119
LRCX-20260923T13344953172,LRCX,2026-09-23,2026-09-23T09:35:19.752896-04:00,307.6528,0.3925
CDNS-20260923T13345632356,CDNS,2026-09-23,2026-09-23T09:35:19.752896-04:00,309.105,-0.1857
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:35:24.017052-04:00,106.585,-0.0722
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:35:24.017052-04:00,235.38,-0.4736
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:35:24.017052-04:00,197.195,-0.0944
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:35:24.017052-04:00,47.46,-0.1683
CTAS-20260923T13341012713,CTAS,2026-09-23,2026-09-23T09:35:24.017052-04:00,196.66,-0.7119
LRCX-20260923T13344953172,LRCX,2026-09-23,2026-09-23T09:35:24.017052-04:00,307.1102,0.2154
CDNS-20260923T13345632356,CDNS,2026-09-23,2026-09-23T09:35:24.017052-04:00,309.09,-0.1905
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:35:28.324988-04:00,106.728,0.0619
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:35:28.324988-04:00,235.38,-0.4736
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:35:28.324988-04:00,197.054,-0.1658
GFS-20260923T13334679272,GFS,2026-09-23,2026-09-23T09:35:28.324988-04:00,47.4,-0.2945
CTAS-20260923T13341012713,CTAS,2026-09-23,2026-09-23T09:35:28.324988-04:00,196.66,-0.7119
LRCX-20260923T13344953172,LRCX,2026-09-23,2026-09-23T09:35:28.324988-04:00,307.01,0.1827
CDNS-20260923T13345632356,CDNS,2026-09-23,2026-09-23T09:35:28.324988-04:00,309.34,-0.1098
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:35:34.169925-04:00,106.77,0.1013
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:35:34.169925-04:00,235.935,-0.2389
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:35:34.169925-04:00,197.145,-0.1197
CDNS-20260923T13345632356,CDNS,2026-09-23,2026-09-23T09:35:34.169925-04:00,308.3182,-0.4397
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:35:38.212038-04:00,106.76,0.0919
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:35:38.212038-04:00,235.935,-0.2389
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:35:38.212038-04:00,197.505,0.0627
CDNS-20260923T13345632356,CDNS,2026-09-23,2026-09-23T09:35:38.212038-04:00,309.04,-0.2067
HUT-20260923T13352101634,HUT,2026-09-23,2026-09-23T09:35:38.212038-04:00,105.66,-0.5459
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:35:42.484117-04:00,106.7647,0.0963
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:35:42.484117-04:00,235.945,-0.2347
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:35:42.484117-04:00,197.38,-0.0006
CDNS-20260923T13345632356,CDNS,2026-09-23,2026-09-23T09:35:42.484117-04:00,309.3799,-0.0969
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:35:46.683329-04:00,106.78,0.1106
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:35:46.683329-04:00,235.945,-0.2347
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:35:46.683329-04:00,197.22,-0.0817
CDNS-20260923T13345632356,CDNS,2026-09-23,2026-09-23T09:35:46.683329-04:00,309.36,-0.1033
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:35:50.935061-04:00,106.79,0.12
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:35:50.935061-04:00,235.95,-0.2326
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:35:50.935061-04:00,197.25,-0.0665
CDNS-20260923T13345632356,CDNS,2026-09-23,2026-09-23T09:35:50.935061-04:00,309.36,-0.1033
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:35:55.191576-04:00,106.79,0.12
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:35:55.191576-04:00,235.95,-0.2326
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:35:55.191576-04:00,197.27,-0.0564
CDNS-20260923T13345632356,CDNS,2026-09-23,2026-09-23T09:35:55.191576-04:00,308.84,-0.2712
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:35:59.530011-04:00,106.805,0.1341
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:35:59.530011-04:00,235.965,-0.2262
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:35:59.530011-04:00,197.144,-0.1202
CDNS-20260923T13345632356,CDNS,2026-09-23,2026-09-23T09:35:59.530011-04:00,308.69,-0.3197
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:36:03.818472-04:00,106.7976,0.1271
NXPI-20260923T13324564876,NXPI,2026-09-23,2026-09-23T09:36:03.818472-04:00,236.139,-0.1526
QCOM-20260923T13333290301,QCOM,2026-09-23,2026-09-23T09:36:03.818472-04:00,197.075,-0.1552
CDNS-20260923T13345632356,CDNS,2026-09-23,2026-09-23T09:36:03.818472-04:00,308.99,-0.2228
CSCO-20260923T13322315067,CSCO,2026-09-23,2026-09-23T09:36:08.094940-04:00,106.79,0.12
